,ta,tr,vel,rh,met,clo,pmv,ppd,pmv_ce,ppd_ce,thermal_acceptability,thermal_preference,thermal_comfort
45552,23.6,24.51,0.08,79.8,1.0,0.27,-1.26,38.4,-1.26,38.4,1,no change,5.0
45597,25.2,26.88,0.43,54.5,1.05,0.22,-1.84,69.1,-1.73,63.4,1,no change,5.0
45653,25.6,26.53,0.39,74.7,1.0,0.27,-1.41,46.1,-1.28,39.2,1,no change,4.0
45657,23.8,24.39,0.01,54.3,1.1,0.27,-1.03,27.6,-1.03,27.6,0,warmer,3.0
45681,23.9,24.46,0.05,57.0,1.0,0.29,-1.29,39.8,-1.29,39.8,1,no change,5.0
45885,18.2,17.89,0.08,59.4,1.08,1.41,-0.4,8.4,-0.4,8.4,1,no change,5.0
45886,18.2,18.32,0.01,58.9,1.08,0.86,-1.32,41.3,-1.32,41.3,1,no change,5.0
45897,19.2,21.28,0.13,35.4,1.3,0.88,-0.78,18.0,-0.76,17.0,1,no change,5.0
45898,19.2,21.34,0.27,35.0,1.08,0.77,-1.69,61.3,-1.63,58.1,1,warmer,5.0
45899,22.0,21.69,0.08,88.1,1.23,0.42,-1.04,27.8,-0.91,22.4,1,cooler,5.0
45903,11.3,10.83,0.01,72.2,1.53,1.61,-0.72,15.9,-0.68,14.6,0,warmer,4.0
45904,12.5,11.3,0.0,62.7,1.83,0.74,-1.74,63.9,-1.74,64.1,1,warmer,5.0
45905,20.0,20.65,0.1,53.6,1.6,0.61,-0.76,17.0,-0.81,18.8,1,no change,5.0
45910,20.1,20.1,0.21,89.5,1.23,0.8,-0.91,22.4,-0.86,20.7,1,no change,5.0
45911,22.7,19.93,0.17,79.5,1.45,0.52,-0.75,16.9,-0.75,16.9,1,warmer,6.0
45916,17.1,16.22,0.02,54.6,1.4,0.74,-1.35,42.6,-1.26,38.1,1,warmer,4.0
45917,18.5,17.2,0.0,50.5,1.4,0.75,-1.0,26.3,-1.0,26.3,1,warmer,4.0
45918,11.5,10.56,0.01,57.6,1.3,1.2,-1.68,60.5,-1.68,60.5,1,warmer,4.0
45921,20.7,20.95,0.02,65.0,1.58,0.4,-0.89,21.8,-0.87,20.8,1,warmer,5.0
45922,20.0,20.62,0.02,66.8,1.33,0.55,-0.94,23.7,-0.94,23.7,1,no change,5.0
45928,22.5,22.09,0.25,84.8,1.4,0.41,-1.07,29.1,-1.07,29.0,1,no change,5.0
45934,18.4,20.09,0.03,40.1,1.3,0.4,-1.88,70.9,-1.88,70.9,1,warmer,5.0
45935,19.1,19.46,0.01,41.1,1.83,0.48,-0.92,23.0,-0.99,25.7,1,no change,5.0
45939,12.2,14.82,0.04,59.1,1.93,1.34,-0.47,9.7,-0.57,11.9,1,no change,5.0
45940,12.3,14.52,0.01,60.1,1.58,0.95,-1.37,43.8,-1.35,42.6,1,warmer,5.0
45941,12.7,14.48,0.02,58.3,1.3,1.38,-0.96,24.3,-0.96,24.3,0,warmer,4.0
45942,12.7,14.46,0.13,50.0,1.2,1.09,-1.8,66.8,-1.73,63.6,1,warmer,5.0
45943,12.1,12.72,0.07,49.1,1.48,1.07,-1.57,54.9,-1.54,53.1,1,warmer,4.0
45944,12.1,13.74,0.32,50.6,1.45,1.35,-1.34,42.4,-1.36,43.2,1,warmer,5.0
45946,14.3,17.88,0.14,59.3,1.45,0.91,-1.41,46.2,-1.42,46.4,1,warmer,5.0
45954,22.1,21.97,0.03,86.7,1.0,0.63,-0.84,19.8,-0.84,19.8,1,no change,5.0
45956,13.8,13.42,0.02,65.4,1.3,1.28,-1.05,28.3,-1.05,28.3,0,warmer,3.0
45957,13.6,13.7,0.0,65.0,1.3,1.25,-1.09,30.1,-1.09,30.1,0,warmer,4.0
45960,11.2,10.44,0.06,48.3,1.45,1.63,-0.94,23.8,-0.9,22.0,1,warmer,5.0
45966,23.7,23.33,0.02,83.5,1.0,0.41,-0.93,23.3,-0.93,23.3,1,no change,5.0
45970,22.5,21.97,0.03,85.0,1.08,0.41,-1.14,32.4,-1.14,32.4,1,no change,5.0
45975,13.0,13.77,0.07,54.5,1.35,1.28,-1.2,35.0,-1.14,32.3,1,no change,5.0
45976,15.3,13.17,0.05,49.7,1.2,1.09,-1.38,44.6,-1.38,44.6,1,warmer,5.0
45978,19.0,20.71,0.05,55.4,1.35,0.47,-1.44,47.6,-1.36,43.6,1,warmer,5.0
45991,21.6,22.61,0.02,90.2,1.1,0.45,-1.01,26.7,-1.01,26.7,1,no change,4.0
45992,18.5,18.38,0.01,43.2,1.1,0.91,-1.16,33.4,-1.16,33.4,1,no change,5.0
45993,18.4,18.52,0.01,43.1,1.13,0.81,-1.29,39.8,-1.29,39.8,1,no change,5.0
45994,18.5,18.24,0.03,43.7,1.0,0.81,-1.82,67.9,-1.82,67.9,1,no change,5.0
46013,21.3,21.74,0.3,88.6,1.55,0.47,-0.99,25.6,-1.06,28.7,1,no change,5.0
46018,22.3,23.01,0.01,50.5,1.05,0.37,-1.5,51.1,-1.5,51.1,1,no change,6.0
46023,20.8,22.2,0.0,92.1,1.0,0.51,-1.44,47.7,-1.44,47.7,1,no change,5.0
46025,22.3,22.88,0.06,85.3,1.08,0.47,-0.86,20.4,-0.86,20.4,1,no change,6.0
46028,20.5,24.44,0.04,91.5,1.0,0.45,-1.35,43.1,-1.35,43.1,1,no change,6.0
46030,18.0,16.88,0.3,72.0,1.98,0.63,-1.04,27.7,-1.21,35.5,1,no change,6.0
46032,17.3,17.94,0.26,74.3,1.7,0.88,-0.79,18.3,-0.9,22.2,1,no change,6.0
46033,18.0,17.61,0.2,73.4,1.38,0.64,-1.74,63.7,-1.69,61.3,1,no change,5.0
46035,21.2,23.72,0.09,48.4,1.0,0.61,-1.08,29.7,-1.08,29.7,1,warmer,5.0
46037,16.0,16.81,0.01,46.0,1.28,1.37,-0.53,10.8,-0.53,10.8,1,no change,5.0
46038,16.4,16.63,0.01,44.9,1.3,1.15,-0.77,17.6,-0.77,17.6,1,no change,4.0
46044,20.1,20.1,0.01,86.9,1.1,0.63,-1.15,33.0,-1.15,33.0,1,no change,5.0
46045,20.1,19.97,0.03,90.7,1.2,0.64,-0.81,18.8,-0.81,18.8,1,no change,5.0
46048,19.6,19.48,0.02,89.4,1.35,0.59,-0.91,22.6,-0.91,22.6,1,warmer,5.0
46049,20.1,19.64,0.08,88.1,1.35,0.52,-1.2,35.2,-1.12,31.3,1,no change,6.0
46051,20.9,19.59,0.03,78.4,1.03,0.55,-1.64,58.4,-1.64,58.4,1,cooler,5.0
46055,12.1,12.4,0.0,78.2,1.2,1.15,-1.6,56.2,-1.6,56.2,1,warmer,3.0
46058,19.1,19.96,0.05,93.1,1.3,0.58,-1.12,31.4,-1.02,26.9,1,no change,5.0
46059,19.5,19.66,0.09,90.7,1.0,0.86,-1.05,28.3,-1.05,28.3,1,no change,5.0
46060,19.4,19.53,0.03,91.6,1.2,0.41,-1.7,61.8,-1.7,61.8,1,no change,5.0
46061,14.4,15.45,0.03,55.8,1.6,0.93,-1.13,32.0,-1.11,31.1,1,warmer,5.0
46062,13.8,15.08,0.01,56.5,1.4,1.3,-0.79,18.3,-0.79,18.3,1,warmer,4.0
46064,14.0,14.4,0.0,55.0,1.4,1.37,-0.71,15.6,-0.71,15.6,0,warmer,4.0
46065,13.7,14.75,0.01,58.2,1.3,1.52,-0.64,13.6,-0.64,13.6,1,warmer,5.0
46067,14.4,14.64,0.01,55.2,1.7,0.92,-1.06,28.9,-1.06,28.6,1,warmer,5.0
46070,19.6,22.95,0.06,89.0,1.38,0.41,-1.08,29.4,-1.03,27.3,1,no change,5.0
46073,24.4,26.02,0.25,84.5,1.0,0.24,-1.57,54.6,-1.4,45.2,1,no change,5.0
46077,14.4,16.0,0.0,35.3,1.3,1.32,-0.83,19.4,-0.83,19.4,0,warmer,3.0
46078,14.6,17.7,0.0,43.3,1.5,1.13,-0.69,15.0,-0.64,13.5,0,warmer,5.0
46079,15.1,19.17,0.02,43.1,1.13,1.43,-0.55,11.4,-0.55,11.4,1,warmer,6.0
46082,24.1,24.45,0.14,76.0,1.0,0.37,-1.02,27.1,-0.83,19.6,1,no change,5.0
46086,21.2,21.32,0.01,41.1,1.08,0.64,-1.1,30.5,-1.1,30.5,1,no change,6.0
46089,14.5,14.85,0.01,58.1,1.18,1.19,-1.15,33.0,-1.15,33.0,0,no change,5.0
46096,14.1,13.59,0.02,27.2,1.1,1.5,-1.14,32.5,-1.14,32.5,0,warmer,4.0
46097,14.4,13.92,0.01,29.3,1.58,0.82,-1.52,52.2,-1.48,49.9,1,no change,5.0
46107,13.1,15.1,0.0,52.2,1.33,1.55,-0.61,12.9,-0.61,12.9,1,warmer,5.0
46111,18.8,19.4,0.01,52.7,1.18,1.09,-0.42,8.6,-0.42,8.6,1,warmer,5.0
46112,18.4,19.07,0.04,50.2,1.03,1.05,-1.01,26.5,-1.01,26.5,1,warmer,5.0
46113,19.0,19.5,0.02,53.2,1.15,0.86,-0.87,21.0,-0.87,21.0,1,no change,5.0
46116,11.4,14.87,0.04,76.6,1.3,1.43,-0.99,25.6,-0.99,25.6,1,warmer,5.0
46120,11.5,12.52,0.02,61.2,1.53,0.89,-1.82,68.1,-1.79,66.7,1,warmer,4.0
46123,13.8,13.33,0.01,65.6,1.1,1.12,-1.76,65.2,-1.76,65.2,1,no change,5.0
46124,13.9,13.48,0.04,65.2,1.3,0.86,-1.91,72.7,-1.91,72.7,1,no change,6.0
46126,15.1,16.7,0.0,72.0,1.3,0.86,-1.38,44.4,-1.38,44.4,1,no change,5.0
46127,13.8,17.04,0.02,66.5,1.2,0.89,-1.6,56.5,-1.6,56.5,1,no change,5.0
46133,17.4,17.26,0.04,48.7,1.4,0.93,-0.91,22.3,-0.84,19.7,1,no change,5.0
46135,17.4,17.12,0.04,47.9,1.3,1.23,-0.57,11.8,-0.57,11.8,1,warmer,5.0
46140,10.8,10.68,0.01,48.5,1.35,1.28,-1.51,51.4,-1.51,51.4,1,warmer,4.0
46144,17.5,17.02,0.01,68.1,1.83,0.9,-0.41,8.5,-0.48,9.8,1,warmer,4.0
46145,17.5,16.83,0.03,66.7,1.3,1.02,-0.8,18.4,-0.8,18.4,1,no change,5.0
46146,17.7,16.76,0.04,63.0,1.08,0.85,-1.58,55.3,-1.58,55.3,1,warmer,3.0
46148,14.0,13.88,0.01,63.7,1.3,1.63,-0.53,10.8,-0.53,10.8,0,warmer,4.0
46150,20.3,21.15,0.02,87.2,1.28,0.61,-0.65,14.0,-0.65,14.0,1,warmer,5.0
46151,18.1,19.42,0.06,64.1,1.35,0.95,-0.64,13.6,-0.58,12.0,1,warmer,5.0
46152,18.5,19.13,0.02,62.0,1.28,0.55,-1.48,49.8,-1.48,49.8,1,no change,5.0
46153,15.5,16.69,0.03,38.8,1.45,1.31,-0.55,11.3,-0.5,10.3,1,warmer,4.0
46164,19.9,17.95,0.1,50.6,1.53,0.54,-1.29,39.9,-1.26,38.2,1,warmer,5.0
46167,12.0,10.08,0.02,70.3,1.6,1.52,-0.75,16.8,-0.72,16.0,0,warmer,5.0
46168,19.2,19.2,0.02,66.2,1.4,0.48,-1.32,41.3,-1.23,36.6,1,warmer,3.0
46172,16.2,16.2,0.0,55.4,1.48,0.59,-1.66,59.7,-1.6,56.3,1,no change,5.0
46173,17.0,16.42,0.01,51.5,1.38,0.73,-1.36,43.5,-1.36,43.5,1,warmer,5.0
46175,16.3,16.4,0.0,60.7,1.33,1.63,-0.12,5.3,-0.12,5.3,1,no change,5.0
46176,12.0,13.2,0.0,57.3,1.4,0.91,-1.79,66.4,-1.79,66.4,0,warmer,3.0
46181,18.2,18.62,0.04,62.8,1.3,0.89,-0.82,19.1,-0.82,19.1,1,no change,4.0
46184,13.6,14.0,0.0,46.9,1.5,1.22,-0.91,22.3,-0.85,20.1,1,warmer,4.0
46185,13.9,13.8,0.0,48.5,1.25,1.1,-1.49,50.2,-1.49,50.2,1,no change,5.0
46186,13.8,14.05,0.02,47.4,1.33,1.04,-1.43,47.1,-1.43,47.1,1,warmer,4.0
46187,13.9,14.25,0.01,50.1,1.63,1.27,-0.67,14.5,-0.66,14.1,1,warmer,4.0
46188,13.7,14.46,0.02,50.4,1.35,1.22,-1.06,28.9,-1.06,28.9,1,warmer,5.0
46189,13.9,14.26,0.01,50.1,1.58,0.91,-1.31,40.8,-1.27,38.9,1,no change,5.0
46193,16.9,17.03,0.03,74.1,1.15,0.97,-1.1,30.3,-1.1,30.3,1,no change,5.0
46194,17.0,17.13,0.02,73.8,1.15,1.17,-0.7,15.2,-0.7,15.2,1,warmer,5.0
46195,13.3,13.54,0.01,47.7,1.08,1.15,-1.9,71.8,-1.9,71.8,1,warmer,4.0
46197,15.2,15.6,0.0,48.9,1.23,0.77,-1.98,75.7,-1.98,75.7,1,no change,5.0
46198,15.3,15.72,0.04,52.7,1.08,1.25,-1.21,35.6,-1.21,35.6,1,warmer,4.0
46199,21.2,22.0,0.04,36.7,1.6,0.41,-0.83,19.7,-0.85,20.2,1,no change,5.0
46200,20.8,22.74,0.03,38.2,1.1,0.71,-0.77,17.4,-0.77,17.4,1,no change,6.0
46204,13.6,13.84,0.01,50.9,1.45,0.89,-1.57,54.7,-1.51,51.4,1,no change,6.0
46205,15.6,15.6,0.04,47.3,1.5,1.49,-0.33,7.3,-0.32,7.1,1,warmer,4.0
46206,15.9,15.1,0.0,48.3,1.3,1.0,-1.2,35.4,-1.2,35.4,1,no change,4.0
46207,14.8,14.06,0.02,54.8,1.08,1.05,-1.84,69.1,-1.84,69.1,1,warmer,5.0
46208,20.8,20.8,0.01,59.1,1.08,0.43,-1.81,67.3,-1.81,67.3,1,cooler,6.0
46209,18.5,18.37,0.04,56.1,1.3,0.73,-1.15,33.1,-1.15,33.1,1,no change,6.0
46210,21.3,22.43,0.34,28.0,1.5,0.62,-0.92,23.0,-1.03,27.4,1,no change,6.0
46211,21.0,22.17,0.12,31.2,1.13,0.69,-1.0,26.3,-0.89,21.8,1,warmer,5.0
46212,17.0,17.0,0.05,70.4,1.1,1.43,-0.46,9.4,-0.46,9.4,1,warmer,5.0
46213,17.1,17.1,0.03,68.9,1.13,1.29,-0.57,11.8,-0.57,11.8,1,warmer,4.0
46214,16.0,16.8,0.0,54.3,1.3,1.22,-0.66,14.3,-0.66,14.3,1,no change,5.0
46215,16.8,16.9,0.0,50.2,1.08,1.44,-0.62,13.2,-0.62,13.2,1,warmer,4.0
46216,20.1,20.23,0.02,38.5,1.35,0.59,-0.99,25.8,-0.99,25.8,1,cooler,5.0
46219,17.7,17.84,0.05,69.8,1.05,1.02,-1.14,32.2,-1.14,32.2,1,warmer,4.0
46220,13.6,13.6,0.02,49.2,1.35,0.98,-1.58,55.0,-1.58,55.0,1,warmer,4.0
46221,13.9,13.8,0.0,49.1,1.15,0.98,-1.91,72.4,-1.91,72.4,1,warmer,5.0
46222,15.2,15.3,0.0,48.1,1.4,1.22,-0.75,16.9,-0.75,16.9,1,warmer,5.0
46223,14.2,14.67,0.01,49.8,1.15,1.4,-0.97,24.8,-0.97,24.8,1,warmer,5.0
46224,21.3,23.37,0.03,31.0,1.13,0.53,-0.99,25.9,-0.99,25.9,1,no change,5.0
46225,20.6,20.36,0.4,28.0,1.15,0.71,-1.69,61.0,-1.65,58.9,1,warmer,5.0
46226,21.9,21.38,0.13,27.0,1.15,0.6,-1.19,34.7,-1.08,29.4,1,warmer,5.0
46228,17.2,17.34,0.04,71.5,1.13,1.09,-0.86,20.6,-0.86,20.6,1,warmer,5.0
46229,13.7,13.83,0.02,49.4,1.43,1.14,-1.15,32.7,-1.08,29.6,1,warmer,3.0
46230,13.6,13.6,0.03,49.2,1.3,0.98,-1.68,60.7,-1.68,60.7,1,warmer,4.0
46231,14.0,14.1,0.0,50.0,2.13,1.14,-0.41,8.6,-0.56,11.5,1,warmer,5.0
46232,14.0,14.1,0.0,50.1,1.53,0.77,-1.64,58.7,-1.6,56.1,1,no change,5.0
46235,21.0,20.71,0.05,27.1,1.3,0.71,-0.78,17.7,-0.66,14.2,1,no change,5.0
46236,21.3,21.92,0.02,26.1,1.23,0.53,-1.02,26.9,-1.02,26.9,1,warmer,5.0
46238,17.7,17.83,0.02,68.8,1.15,1.35,-0.3,6.9,-0.3,6.9,1,warmer,5.0
46239,19.7,20.2,0.0,49.9,1.3,0.51,-1.25,37.9,-1.25,37.9,1,no change,5.0
46240,19.1,20.14,0.01,45.4,1.5,0.61,-0.88,21.2,-0.81,19.0,1,warmer,5.0
46242,18.6,19.56,0.04,63.7,1.1,1.07,-0.61,12.7,-0.61,12.7,1,warmer,4.0
46243,14.6,14.2,0.0,49.0,1.2,1.49,-0.7,15.3,-0.7,15.3,1,warmer,5.0
46244,14.4,14.1,0.0,49.6,1.35,1.43,-0.68,14.8,-0.68,14.8,1,no change,6.0
46245,19.2,19.7,0.02,39.4,1.1,1.16,-0.49,10.1,-0.49,10.1,1,warmer,5.0
46246,19.2,19.7,0.02,39.5,1.5,0.71,-0.75,17.0,-0.7,15.4,1,cooler,6.0
46247,13.9,14.86,0.04,48.0,1.3,1.14,-1.27,38.7,-1.27,38.7,1,warmer,5.0
46248,14.4,14.65,0.02,46.5,1.23,1.21,-1.21,35.6,-1.21,35.6,1,warmer,5.0
46251,19.2,18.65,0.04,46.8,1.08,0.82,-1.28,39.3,-1.28,39.3,1,warmer,5.0
46252,19.3,18.91,0.03,47.0,1.38,0.63,-1.12,31.3,-1.02,26.9,1,no change,5.0
46253,19.4,18.55,0.05,45.8,1.08,0.71,-1.55,53.8,-1.55,53.8,1,no change,5.0
46256,13.5,14.43,0.03,68.0,1.38,1.49,-0.65,13.7,-0.58,12.0,1,no change,6.0
46258,19.3,17.9,0.02,46.3,1.3,0.96,-0.65,13.9,-0.65,13.9,1,warmer,5.0
46259,13.4,13.4,0.01,73.4,1.5,1.07,-1.15,33.0,-1.1,30.4,1,no change,5.0
46260,13.5,13.3,0.0,73.6,1.45,1.7,-0.35,7.5,-0.35,7.5,1,no change,5.0
46261,13.4,13.27,0.02,72.9,1.45,1.12,-1.16,33.3,-1.1,30.4,1,no change,5.0
46262,14.4,14.94,0.04,64.0,1.35,1.35,-0.77,17.4,-0.7,15.2,1,no change,6.0
46263,16.6,17.1,0.02,71.8,1.13,1.14,-0.87,21.0,-0.87,21.0,1,warmer,5.0
46264,16.8,16.9,0.0,72.6,1.35,1.34,-0.28,6.6,-0.28,6.6,1,no change,5.0
46265,14.7,15.3,0.01,68.3,1.3,1.17,-0.96,24.5,-0.96,24.5,1,warmer,5.0
46266,15.1,15.48,0.02,67.8,1.5,1.07,-0.85,20.4,-0.8,18.7,1,warmer,5.0
46267,15.8,16.15,0.01,56.7,1.3,1.14,-0.85,20.3,-0.85,20.3,1,warmer,4.0
46268,16.0,16.12,0.01,55.9,1.2,0.87,-1.46,48.6,-1.46,48.6,0,warmer,4.0
46269,14.8,15.32,0.03,69.3,1.6,1.2,-0.61,12.9,-0.61,12.7,1,warmer,4.0
46271,19.0,17.34,0.02,37.0,1.5,0.84,-0.76,17.0,-0.69,15.1,1,no change,5.0
46272,14.5,14.97,0.01,62.2,1.5,1.14,-0.84,20.0,-0.79,18.1,1,no change,5.0
46273,13.8,13.8,0.01,63.7,1.38,1.06,-1.27,38.6,-1.27,38.6,1,warmer,5.0
46274,13.3,12.66,0.08,68.8,1.5,1.05,-1.41,46.0,-1.38,44.2,1,no change,5.0
46275,13.3,12.79,0.02,70.5,1.35,1.04,-1.49,50.4,-1.49,50.4,1,no change,6.0
46276,13.0,13.89,0.02,68.4,1.2,1.24,-1.22,36.5,-1.22,36.5,1,no change,5.0
46277,13.2,13.73,0.03,72.4,1.15,1.13,-1.58,55.2,-1.58,55.2,1,warmer,4.0
46278,16.3,16.96,0.03,72.5,1.5,0.84,-1.01,26.7,-0.97,24.7,1,no change,5.0
46279,16.3,16.88,0.01,70.7,1.2,0.74,-1.61,57.1,-1.61,57.1,1,no change,6.0
46280,17.7,18.8,0.0,71.4,1.2,1.1,-0.46,9.5,-0.46,9.5,1,warmer,5.0
46281,18.2,18.32,0.01,65.4,1.15,0.77,-1.27,38.6,-1.27,38.6,1,no change,5.0
46282,17.5,18.26,0.02,39.4,1.5,0.66,-1.22,36.0,-1.16,33.5,1,no change,5.0
46283,13.5,13.14,0.01,66.1,1.5,0.95,-1.41,45.9,-1.35,43.0,1,warmer,5.0
46284,13.7,13.46,0.01,65.3,1.28,1.02,-1.57,54.8,-1.57,54.8,1,no change,6.0
46286,17.6,17.22,0.02,84.3,1.53,1.05,-0.38,8.0,-0.35,7.5,1,no change,5.0
46287,17.3,17.18,0.01,64.8,1.38,1.4,-0.17,5.6,-0.17,5.6,1,warmer,5.0
46288,17.8,17.66,0.04,43.1,1.3,1.22,-0.52,10.6,-0.52,10.6,1,no change,5.0
46289,14.3,15.2,0.0,49.1,1.5,1.49,-0.42,8.6,-0.36,7.7,1,warmer,3.0
46290,14.4,14.27,0.03,48.2,1.15,1.04,-1.66,59.4,-1.66,59.4,1,warmer,4.0
46291,15.9,17.29,0.02,42.7,1.5,0.97,-0.87,21.2,-0.83,19.5,1,warmer,5.0
46292,18.3,18.4,0.0,47.6,1.0,0.87,-1.65,58.8,-1.65,58.8,1,no change,5.0
46294,18.4,18.4,0.02,49.2,1.68,0.89,-0.44,9.0,-0.46,9.5,1,no change,5.0
46297,13.6,13.91,0.07,60.9,1.35,1.55,-0.72,15.8,-0.67,14.3,1,no change,5.0
46299,14.3,14.77,0.01,56.0,1.1,1.48,-0.95,24.0,-0.95,24.0,1,no change,5.0
46300,14.7,15.1,0.0,55.9,1.35,1.31,-0.72,15.8,-0.72,15.8,1,warmer,5.0
46302,10.8,12.4,0.0,41.7,1.08,1.49,-1.64,58.5,-1.64,58.5,1,no change,5.0
46303,18.2,17.19,0.02,45.0,1.25,0.75,-1.37,43.7,-1.37,43.7,1,warmer,5.0
46304,12.3,13.23,0.01,67.5,1.63,1.12,-1.07,29.4,-1.05,28.4,0,warmer,5.0
46305,14.5,16.2,0.0,52.7,1.63,1.17,-0.6,12.7,-0.59,12.4,1,no change,5.0
46306,11.8,14.05,0.03,63.1,1.18,1.15,-1.62,57.4,-1.62,57.4,1,warmer,5.0
46307,12.8,13.76,0.01,59.6,1.18,1.43,-1.03,27.2,-1.03,27.2,1,warmer,4.0
46308,17.7,18.05,0.01,40.8,1.38,0.89,-0.85,20.2,-0.85,20.2,1,no change,5.0
46309,17.6,17.95,0.01,41.0,1.05,0.76,-1.95,74.3,-1.95,74.3,1,warmer,5.0
46310,13.9,14.05,0.06,66.7,1.4,0.94,-1.57,55.0,-1.52,52.0,1,no change,5.0
46314,14.0,14.41,0.04,75.1,1.2,0.87,-1.84,69.0,-1.84,69.0,0,no change,5.0
46315,14.0,14.42,0.04,72.2,1.4,1.12,-1.12,31.3,-1.06,28.5,1,no change,6.0
46316,13.6,13.7,0.0,65.5,1.2,0.87,-2.0,76.7,-2.0,76.7,1,no change,5.0
46317,13.5,13.4,0.0,65.8,1.3,1.5,-0.75,16.9,-0.75,16.9,1,no change,6.0
46318,14.4,14.4,0.04,65.6,1.3,0.87,-1.74,63.7,-1.74,63.7,1,warmer,5.0
46319,15.5,14.23,0.02,63.3,1.3,0.95,-1.38,44.6,-1.38,44.6,1,no change,5.0
46321,22.4,25.7,0.14,25.7,1.15,0.37,-1.2,35.2,-1.11,31.1,1,cooler,5.0
46323,13.8,12.3,0.0,39.7,1.08,1.31,-1.63,57.9,-1.63,57.9,0,warmer,5.0
46324,14.5,15.58,0.01,65.8,1.05,1.12,-1.65,59.2,-1.65,59.2,1,warmer,4.0
46326,11.4,12.86,0.03,50.2,1.58,1.31,-1.02,27.1,-1.0,26.2,1,warmer,5.0
46327,19.6,21.1,0.02,53.7,1.1,0.69,-1.14,32.4,-1.14,32.4,1,no change,5.0
46330,13.9,15.28,0.07,67.9,1.6,1.55,-0.33,7.2,-0.35,7.6,0,warmer,3.0
46332,14.1,17.22,0.19,50.6,1.5,1.08,-1.17,33.7,-1.19,34.8,1,warmer,5.0
46333,13.8,14.46,0.1,50.8,1.33,1.33,-1.07,29.3,-1.02,27.1,1,warmer,4.0
46335,13.1,14.43,0.03,38.8,1.0,1.44,-1.61,56.8,-1.61,56.8,1,warmer,5.0
46337,15.7,15.93,0.01,55.3,1.5,1.46,-0.27,6.5,-0.23,6.1,1,warmer,5.0
46338,14.8,15.7,0.0,60.9,1.15,1.23,-1.05,28.4,-1.05,28.4,1,no change,6.0
46339,14.0,13.88,0.01,63.7,1.3,0.81,-1.95,74.5,-1.95,74.5,1,warmer,5.0
46341,15.1,15.8,0.0,65.1,1.1,1.16,-1.28,39.2,-1.28,39.2,1,warmer,5.0
46342,16.5,13.11,0.01,64.6,1.05,1.23,-1.37,44.0,-1.37,44.0,1,warmer,5.0
46343,16.6,17.29,0.12,56.2,1.2,1.29,-0.67,14.4,-0.61,12.8,1,warmer,4.0
46344,16.5,17.43,0.08,55.2,1.13,0.96,-1.33,41.9,-1.33,41.9,1,warmer,4.0
94787,25.2,25.2,0.16,55.0,1.2,0.12,-1.32,41.4,-1.21,35.6,1,no change,4.0
95024,25.0,24.4,0.31,58.0,1.2,0.29,-1.17,33.9,-1.13,32.0,1,warmer,4.0
95104,23.3,24.6,0.23,48.0,1.0,0.4,-1.68,60.5,-1.55,53.4,1,no change,4.0
95115,23.2,21.2,0.38,49.0,1.2,0.53,-1.31,40.9,-1.28,39.1,1,no change,5.0
95486,22.2,23.5,0.14,62.0,1.2,0.45,-0.99,25.6,-0.9,22.3,1,no change,5.0
95492,22.2,22.6,0.14,61.0,1.2,0.55,-0.83,19.4,-0.75,16.7,1,warmer,5.0
95496,22.2,23.5,0.14,62.0,1.2,0.45,-0.99,25.6,-0.9,22.3,1,warmer,4.0
95542,22.2,22.7,0.26,57.0,1.2,0.61,-0.91,22.4,-0.88,21.5,1,no change,5.0
95543,22.2,22.7,0.26,57.0,1.2,0.44,-1.46,48.8,-1.4,45.8,1,no change,6.0
95544,21.1,22.5,0.26,62.0,1.2,0.54,-1.36,43.3,-1.32,41.2,0,warmer,4.0
95545,21.1,22.5,0.26,62.0,1.2,0.44,-1.72,62.9,-1.66,59.7,1,warmer,5.0
95546,21.1,22.5,0.26,62.0,1.2,0.54,-1.36,43.3,-1.32,41.2,1,no change,4.0
95547,21.1,22.5,0.26,62.0,1.2,0.43,-1.76,65.0,-1.7,61.6,1,no change,6.0
95548,21.1,22.5,0.26,62.0,1.2,0.63,-1.07,29.2,-1.05,28.1,1,no change,5.0
95549,20.4,21.4,0.26,66.0,1.2,0.74,-1.0,25.9,-0.97,24.8,1,no change,4.0
95550,20.4,21.4,0.26,66.0,1.2,0.54,-1.62,57.4,-1.56,54.2,1,no change,6.0
95552,20.4,21.4,0.26,66.0,1.2,0.5,-1.77,65.5,-1.7,62.0,1,warmer,5.0
95554,21.2,22.4,0.26,62.0,1.2,0.63,-1.06,28.7,-1.03,27.6,1,warmer,5.0
95555,21.2,22.4,0.26,62.0,1.2,0.5,-1.49,50.3,-1.44,47.6,1,warmer,5.0
95556,21.2,22.4,0.26,62.0,1.2,0.66,-0.97,25.0,-0.95,24.1,1,warmer,6.0
95557,21.2,22.4,0.26,62.0,1.2,0.48,-1.56,54.2,-1.51,51.3,1,cooler,4.0
95558,20.2,21.3,0.26,65.0,1.2,0.68,-1.22,36.1,-1.18,34.4,1,no change,5.0
95561,21.9,23.6,0.26,60.0,1.2,0.61,-0.85,20.3,-0.84,20.0,1,cooler,6.0
95562,21.9,23.6,0.26,60.0,1.2,0.58,-0.94,23.6,-0.93,23.1,1,warmer,5.0
95564,21.9,23.6,0.26,60.0,1.2,0.53,-1.09,30.2,-1.07,29.3,1,no change,5.0
