,ta,tr,vel,rh,met,clo,pmv,ppd,pmv_ce,ppd_ce,thermal_acceptability,thermal_preference,thermal_comfort
45426,24.6,24.81,0.28,44.7,1.45,0.63,0.02,5.0,-0.22,6.0,0,cooler,3.0
45427,24.7,25.14,0.06,44.2,1.45,0.53,0.16,5.5,0.12,5.3,1,no change,5.0
45428,21.3,21.43,0.02,66.1,1.48,0.61,-0.39,8.2,-0.33,7.2,1,no change,3.0
45432,18.8,19.9,0.0,57.3,1.45,1.18,-0.02,5.0,-0.02,5.0,1,no change,5.0
45441,19.4,19.52,0.01,62.1,1.8,1.73,0.71,15.5,0.61,12.7,1,no change,5.0
45443,18.3,19.88,0.02,66.2,1.4,1.05,-0.28,6.6,-0.2,5.8,1,no change,5.0
45448,19.5,19.32,0.15,53.7,1.25,1.61,0.1,5.2,0.07,5.1,1,no change,5.0
45457,20.8,19.06,0.01,69.1,1.35,0.83,-0.38,8.0,-0.38,8.0,1,no change,5.0
45459,20.5,18.64,0.02,69.4,1.95,1.18,0.48,9.7,0.31,7.0,1,warmer,5.0
45474,20.8,21.15,0.01,48.8,1.25,1.11,0.01,5.0,0.01,5.0,1,no change,5.0
45489,24.5,25.94,0.17,43.9,1.4,0.44,-0.2,5.8,-0.33,7.2,1,no change,5.0
45490,24.6,24.98,0.2,43.3,1.4,0.46,-0.3,6.8,-0.43,8.8,1,no change,6.0
45497,25.0,25.0,0.01,45.5,1.95,0.5,0.62,13.0,0.31,7.0,1,no change,5.0
45498,25.9,25.77,0.04,53.8,1.8,0.55,0.79,18.1,0.51,10.4,1,warmer,3.0
45499,25.6,25.88,0.05,50.1,1.1,0.36,-0.13,5.4,-0.13,5.4,1,no change,5.0
45500,24.9,25.34,0.31,46.9,1.8,0.27,-0.26,6.4,-0.68,14.8,1,warmer,5.0
45501,24.8,24.95,0.09,86.4,1.0,0.76,0.41,8.6,0.41,8.6,1,warmer,4.0
45502,25.0,24.88,0.02,85.2,1.18,0.35,0.0,5.0,0.0,5.0,1,no change,4.0
45503,25.0,24.73,0.04,85.9,1.4,0.62,0.55,11.3,0.58,12.1,1,no change,3.0
45507,24.1,24.69,0.01,48.8,1.95,0.76,0.78,17.8,0.51,10.4,1,warmer,4.0
45508,24.1,24.99,0.07,49.5,1.4,0.59,0.11,5.3,0.1,5.2,1,cooler,5.0
45510,25.5,25.8,0.08,58.6,1.38,0.61,0.48,9.9,0.43,8.8,1,cooler,3.0
45515,25.6,25.92,0.1,62.9,1.6,0.42,0.4,8.3,0.19,5.8,1,no change,4.0
45516,25.9,26.02,0.02,61.3,1.2,0.36,0.25,6.3,0.25,6.3,1,warmer,3.0
45518,25.0,25.82,0.27,56.9,1.4,0.61,0.18,5.7,-0.05,5.1,1,no change,4.0
45522,25.9,25.9,0.17,51.8,1.1,0.27,-0.71,15.5,-0.6,12.6,1,no change,6.0
45528,25.2,26.27,0.16,46.7,1.6,0.36,0.07,5.1,-0.2,5.8,1,no change,5.0
45538,24.9,25.53,0.28,51.3,1.4,0.38,-0.42,8.8,-0.6,12.4,1,no change,5.0
45539,24.9,25.53,0.28,51.3,1.7,0.29,-0.25,6.3,-0.61,12.8,1,warmer,3.0
45544,25.2,25.96,0.21,52.6,1.35,0.32,-0.42,8.6,-0.53,10.8,1,warmer,5.0
45545,25.1,25.81,0.16,53.1,1.4,0.22,-0.57,11.7,-0.64,13.6,1,no change,6.0
45551,24.5,23.86,0.1,76.5,1.05,0.61,-0.13,5.4,-0.13,5.4,1,warmer,4.0
45553,23.2,24.15,0.19,40.3,1.25,0.66,-0.44,9.0,-0.46,9.5,1,warmer,4.0
45554,23.3,24.19,0.15,40.1,1.25,0.42,-0.91,22.6,-0.86,20.7,1,no change,5.0
45557,24.3,25.05,0.07,74.0,1.5,0.88,0.74,16.7,0.65,13.9,1,warmer,5.0
45558,25.1,25.84,0.18,48.8,1.8,0.67,0.68,14.7,0.29,6.7,1,no change,5.0
45559,25.1,25.69,0.01,49.8,1.25,0.27,-0.19,5.8,-0.19,5.8,1,no change,5.0
45564,24.6,26.68,0.15,71.1,1.3,0.29,-0.36,7.7,-0.39,8.1,1,warmer,5.0
45565,24.3,26.06,0.1,71.8,1.7,0.2,-0.17,5.6,-0.41,8.4,1,no change,5.0
45566,26.4,27.95,0.15,44.2,1.13,0.29,-0.1,5.2,-0.07,5.1,1,warmer,4.0
45567,26.4,26.58,0.16,45.0,1.2,0.36,-0.06,5.1,-0.1,5.2,1,warmer,5.0
45568,26.0,27.63,0.07,45.4,1.6,0.27,0.36,7.7,0.15,5.4,1,no change,5.0
45576,24.8,25.24,0.33,43.4,1.38,0.64,-0.02,5.0,-0.25,6.3,1,no change,5.0
45577,23.6,24.29,0.01,58.2,1.45,0.61,0.2,5.9,0.28,6.6,1,no change,5.0
45583,23.9,24.4,0.12,54.4,1.25,0.46,-0.49,10.1,-0.44,9.0,1,no change,6.0
45594,25.5,26.11,0.08,56.5,1.1,0.42,-0.01,5.0,-0.01,5.0,1,cooler,4.0
45595,25.7,26.16,0.01,55.1,1.0,0.61,0.26,6.4,0.26,6.4,1,warmer,5.0
45599,25.5,26.65,0.21,53.0,1.05,0.46,-0.33,7.3,-0.31,7.0,1,no change,5.0
45609,25.4,26.48,0.31,52.7,1.1,0.44,-0.53,10.8,-0.56,11.6,1,no change,5.0
45610,25.9,25.7,0.26,50.4,1.1,0.27,-1.01,26.5,-0.94,23.7,1,no change,5.0
45616,26.2,26.59,0.23,48.2,1.28,0.27,-0.4,8.3,-0.5,10.3,1,no change,4.0
45626,26.3,26.99,0.05,48.5,1.1,0.59,0.6,12.6,0.6,12.6,0,warmer,4.0
45650,24.9,25.56,0.04,58.6,1.35,0.61,0.41,8.6,0.48,9.9,1,no change,5.0
45656,23.4,24.42,0.03,55.4,1.1,0.42,-0.65,14.0,-0.65,14.0,1,warmer,5.0
45661,25.1,24.8,0.08,51.1,1.0,0.76,0.18,5.7,0.18,5.7,1,no change,5.0
45663,24.8,24.93,0.03,52.5,1.1,0.36,-0.45,9.2,-0.45,9.2,1,no change,5.0
45664,24.3,24.78,0.02,54.4,1.35,0.43,-0.04,5.0,-0.04,5.0,1,no change,5.0
45666,26.1,26.69,0.07,60.6,1.0,0.38,0.0,5.0,0.0,5.0,1,no change,5.0
45668,24.3,25.0,0.15,57.1,1.53,0.27,-0.49,10.0,-0.62,13.1,1,no change,3.0
45671,26.1,24.73,0.14,51.1,1.1,0.22,-0.95,23.9,-0.8,18.4,1,no change,5.0
45672,25.2,25.2,0.11,53.4,1.2,0.38,-0.29,6.7,-0.22,6.0,1,no change,5.0
45675,26.0,26.14,0.06,49.2,1.2,0.42,0.2,5.9,0.2,5.9,1,no change,4.0
45680,24.3,24.3,0.1,55.7,1.4,0.42,-0.27,6.5,-0.29,6.7,1,no change,5.0
45697,23.8,25.69,0.04,59.0,1.38,0.44,0.0,5.0,0.09,5.2,1,no change,5.0
45698,22.7,26.33,0.17,57.4,1.18,0.37,-0.89,21.5,-0.84,20.1,1,no change,5.0
45888,23.9,25.14,0.02,84.2,1.35,0.83,0.7,15.3,0.7,15.3,1,no change,5.0
45893,23.3,24.25,0.04,83.2,1.3,0.76,0.36,7.7,0.36,7.7,1,cooler,5.0
45894,24.7,24.88,0.15,78.6,1.35,0.37,-0.26,6.4,-0.3,6.8,1,cooler,5.0
45895,22.3,22.79,0.02,86.4,1.3,0.63,-0.09,5.2,-0.09,5.2,1,no change,5.0
45896,22.4,23.01,0.24,86.7,1.58,0.37,-0.79,18.2,-0.9,22.2,1,cooler,5.0
45900,21.9,22.06,0.09,88.4,1.58,0.43,-0.55,11.4,-0.6,12.6,1,cooler,6.0
45901,24.9,25.4,0.02,75.7,1.55,0.53,0.55,11.2,0.51,10.5,0,cooler,4.0
45906,19.6,21.68,0.07,57.5,1.55,0.78,-0.38,8.0,-0.42,8.7,1,cooler,5.0
45912,21.6,22.8,0.13,88.4,1.7,0.7,0.07,5.1,-0.1,5.2,1,no change,6.0
45913,20.4,22.3,0.01,92.7,1.43,0.46,-0.62,13.1,-0.53,10.8,1,warmer,5.0
45915,22.2,21.02,0.12,64.0,1.38,0.89,-0.09,5.2,-0.13,5.4,1,no change,5.0
45925,23.6,25.61,0.01,85.6,1.63,0.65,0.64,13.6,0.59,12.4,0,cooler,5.0
45927,21.9,23.28,0.13,87.3,1.1,0.61,-0.65,13.9,-0.53,10.9,1,no change,5.0
45929,22.0,22.5,0.12,87.0,1.53,0.74,0.03,5.0,-0.06,5.1,1,no change,5.0
45930,21.9,22.57,0.04,78.4,1.78,0.6,0.06,5.1,-0.08,5.1,1,no change,5.0
45931,21.5,22.46,0.04,79.7,1.33,0.51,-0.58,12.0,-0.46,9.4,1,no change,5.0
45932,22.0,22.18,0.15,77.1,1.35,0.54,-0.73,16.3,-0.72,15.9,1,no change,4.0
45933,19.0,19.66,0.03,42.6,1.83,0.91,-0.16,5.5,-0.28,6.6,1,no change,5.0
45948,25.1,25.2,0.0,38.1,1.48,0.86,0.7,15.4,0.74,16.5,1,no change,5.0
45949,24.5,25.0,0.0,38.5,1.13,0.45,-0.3,6.9,-0.3,6.9,1,cooler,5.0
45950,24.1,24.1,0.01,79.8,1.0,0.53,-0.39,8.1,-0.39,8.1,1,no change,5.0
45951,24.2,24.2,0.02,78.1,1.0,0.41,-0.69,15.1,-0.69,15.1,1,no change,5.0
45952,24.2,24.08,0.02,82.2,1.6,0.63,0.51,10.5,0.46,9.4,1,no change,4.0
45962,25.6,26.08,0.1,32.4,1.05,0.55,-0.07,5.1,-0.07,5.1,1,cooler,3.0
45963,25.3,25.76,0.01,32.8,1.1,0.49,-0.07,5.1,-0.07,5.1,1,no change,6.0
45964,23.9,23.53,0.02,83.3,1.45,0.53,0.16,5.5,0.22,6.0,1,no change,5.0
45965,23.7,23.7,0.01,84.0,1.53,0.9,0.71,15.6,0.71,15.5,1,no change,5.0
45967,24.3,23.22,0.04,81.6,1.53,0.79,0.58,12.1,0.53,10.8,1,cooler,5.0
45980,21.9,22.25,0.01,68.5,1.45,0.63,-0.17,5.6,-0.07,5.1,1,cooler,4.0
45981,21.8,22.45,0.03,68.7,1.25,0.69,-0.27,6.5,-0.27,6.5,1,warmer,5.0
45982,20.9,21.94,0.01,71.2,1.45,0.51,-0.56,11.7,-0.47,9.6,1,no change,4.0
45983,23.9,24.47,0.01,80.3,1.78,0.63,0.62,13.2,0.48,9.9,1,no change,5.0
45985,24.1,24.69,0.01,79.0,1.18,0.65,0.36,7.8,0.36,7.8,1,no change,5.0
45986,23.5,23.62,0.01,79.1,1.93,0.63,0.59,12.4,0.38,8.0,1,no change,5.0
45988,23.6,23.98,0.03,78.5,1.0,0.76,0.0,5.0,0.0,5.0,1,no change,6.0
45989,21.8,22.71,0.03,88.5,1.25,0.61,-0.27,6.6,-0.27,6.6,1,no change,5.0
45999,23.3,23.98,0.04,80.01,1.08,0.54,-0.32,7.1,-0.32,7.1,1,no change,5.0
46000,24.1,23.76,0.13,81.8,1.0,0.95,0.29,6.8,0.29,6.8,1,no change,6.0
46002,24.0,23.88,0.02,82.0,1.3,0.61,0.24,6.2,0.24,6.2,1,no change,5.0
46005,22.1,21.85,0.02,86.8,1.38,0.54,-0.34,7.4,-0.34,7.4,1,no change,6.0
46006,22.1,21.8,0.07,87.1,1.0,0.95,-0.14,5.4,-0.14,5.4,1,no change,5.0
46007,22.1,21.75,0.01,87.1,1.4,0.61,-0.17,5.6,-0.17,5.6,1,no change,5.0
46008,23.7,24.59,0.33,36.0,1.35,0.55,-0.6,12.6,-0.73,16.4,1,no change,5.0
46009,23.7,24.88,0.23,34.7,1.53,0.64,-0.05,5.0,-0.28,6.6,1,no change,5.0
46010,22.8,24.07,0.1,87.4,1.63,0.42,-0.17,5.6,-0.3,6.8,1,no change,5.0
46012,21.1,21.71,0.24,88.9,1.85,0.42,-0.68,14.8,-0.9,22.2,1,no change,5.0
46017,22.3,23.28,0.02,51.9,1.58,0.63,-0.02,5.0,-0.04,5.0,1,no change,5.0
46019,22.1,22.1,0.03,86.0,1.6,0.71,0.14,5.4,0.11,5.2,1,no change,5.0
46020,24.3,24.3,0.01,76.2,1.13,0.95,0.68,14.8,0.68,14.8,1,no change,4.0
46021,22.5,21.75,0.02,85.1,1.45,0.63,-0.07,5.1,-0.0,5.0,1,no change,5.0
46022,22.6,22.87,0.04,84.7,1.3,0.63,-0.11,5.2,-0.11,5.2,1,no change,5.0
46024,22.7,22.95,0.02,83.0,1.68,0.63,0.24,6.2,0.17,5.6,1,cooler,5.0
46029,23.1,23.47,0.02,81.9,1.7,0.63,0.36,7.6,0.27,6.5,1,cooler,5.0
46034,22.4,22.97,0.05,46.9,1.4,0.93,0.18,5.7,0.19,5.8,1,no change,5.0
46036,22.1,23.27,0.03,46.4,1.3,0.71,-0.18,5.7,-0.18,5.7,1,no change,6.0
46041,22.9,24.71,0.08,85.9,1.13,0.8,0.28,6.7,0.28,6.7,1,no change,6.0
46042,23.8,24.2,0.0,81.6,1.4,0.88,0.69,15.0,0.69,15.0,1,no change,6.0
46057,19.6,19.74,0.04,92.3,1.5,0.85,-0.27,6.5,-0.24,6.2,1,no change,5.0
46068,21.2,23.49,0.2,83.2,1.3,0.63,-0.66,14.3,-0.68,14.8,1,cooler,5.0
46071,22.9,23.94,0.07,83.2,1.15,0.57,-0.21,5.9,-0.21,5.9,1,no change,6.0
46072,23.7,23.58,0.02,80.1,1.53,0.68,0.4,8.3,0.39,8.2,1,no change,5.0
46074,24.8,25.56,0.2,81.7,1.0,0.5,-0.43,8.8,-0.34,7.3,1,no change,6.0
46075,23.9,22.12,0.01,36.0,1.25,0.79,-0.01,5.0,-0.01,5.0,1,no change,5.0
46076,22.7,22.34,0.01,38.8,1.25,0.67,-0.33,7.2,-0.33,7.2,1,no change,5.0
46080,23.2,24.87,0.12,79.9,1.33,0.57,-0.08,5.1,-0.09,5.2,1,no change,6.0
46081,24.1,24.44,0.13,76.0,1.7,0.88,0.76,17.2,0.53,10.9,1,cooler,5.0
46084,23.6,24.33,0.17,73.1,1.55,0.68,0.24,6.2,0.06,5.1,1,no change,5.0
46085,21.1,21.56,0.01,43.1,1.38,0.63,-0.54,11.0,-0.54,11.0,1,no change,5.0
46090,17.5,18.02,0.03,28.2,1.28,1.57,-0.18,5.7,-0.18,5.7,1,no change,5.0
46092,17.5,18.38,0.02,36.9,1.45,1.55,0.01,5.0,0.05,5.0,1,no change,6.0
46093,24.7,25.12,0.05,81.0,1.18,0.35,-0.09,5.2,-0.09,5.2,1,no change,6.0
46094,21.5,20.81,0.01,43.2,1.7,0.58,-0.36,7.7,-0.4,8.4,1,no change,5.0
46095,22.3,21.2,0.0,41.8,1.4,0.83,-0.07,5.1,-0.07,5.1,1,no change,6.0
46098,20.7,22.18,0.02,94.1,1.38,0.58,-0.41,8.5,-0.41,8.5,1,no change,5.0
46099,21.8,22.21,0.04,88.9,1.38,0.64,-0.2,5.8,-0.11,5.3,1,no change,6.0
46100,21.4,21.76,0.01,85.6,1.68,0.59,-0.1,5.2,-0.14,5.4,1,no change,6.0
46101,21.8,21.8,0.0,83.8,1.23,0.88,0.06,5.1,0.06,5.1,1,warmer,5.0
46102,21.7,24.53,0.07,62.4,1.6,0.59,-0.08,5.1,-0.19,5.8,1,no change,6.0
46103,23.9,24.15,0.02,34.4,1.6,0.59,0.16,5.5,0.1,5.2,1,warmer,4.0
46108,24.3,23.58,0.06,78.6,1.05,0.61,-0.1,5.2,-0.1,5.2,1,no change,4.0
46109,23.7,23.45,0.02,81.8,1.1,0.41,-0.59,12.2,-0.59,12.2,1,no change,5.0
46110,23.6,23.6,0.03,81.4,1.15,0.41,-0.45,9.1,-0.45,9.1,1,no change,6.0
46129,22.4,23.35,0.01,86.7,1.25,0.57,-0.17,5.6,-0.17,5.6,1,no change,6.0
46130,23.3,23.53,0.01,83.5,1.23,0.37,-0.48,9.8,-0.48,9.8,1,no change,6.0
46131,23.3,23.53,0.01,82.9,1.25,0.57,-0.01,5.0,-0.01,5.0,1,no change,5.0
46132,22.4,23.3,0.0,86.7,1.05,0.8,-0.06,5.1,-0.06,5.1,1,no change,5.0
46136,18.3,17.82,0.09,45.8,1.5,1.25,-0.26,6.4,-0.29,6.7,0,warmer,5.0
46141,22.7,22.12,0.06,83.4,1.48,0.63,-0.07,5.1,-0.07,5.1,1,no change,5.0
46142,22.8,22.19,0.02,82.2,1.58,0.5,-0.12,5.3,-0.11,5.3,1,no change,6.0
46143,22.6,22.08,0.03,84.2,1.48,0.69,0.08,5.1,0.1,5.2,1,cooler,4.0
46149,20.7,21.18,0.01,84.6,1.48,0.59,-0.43,8.9,-0.36,7.6,1,no change,5.0
46156,24.7,24.9,0.0,80.2,1.53,0.57,0.56,11.7,0.59,12.4,1,no change,5.0
46158,23.4,23.9,0.0,90.5,1.5,1.01,0.83,19.5,0.86,20.6,1,cooler,5.0
46159,21.5,23.46,0.01,94.4,1.23,0.59,-0.27,6.5,-0.27,6.5,1,cooler,3.0
46160,22.1,24.22,0.04,91.2,1.38,0.57,-0.05,5.1,0.03,5.0,1,warmer,4.0
46162,20.1,19.08,0.02,50.1,1.3,0.99,-0.38,8.1,-0.38,8.1,1,no change,5.0
46165,20.0,18.56,0.03,50.5,1.55,1.01,-0.19,5.7,-0.19,5.8,1,no change,6.0
46170,21.9,23.0,0.0,91.0,1.25,0.46,-0.53,10.8,-0.53,10.8,1,no change,5.0
46171,23.4,23.28,0.01,84.0,1.25,0.29,-0.66,14.2,-0.66,14.2,1,no change,5.0
46178,22.1,22.55,0.07,33.9,1.58,0.72,-0.13,5.4,-0.21,5.9,1,no change,5.0
46179,21.4,22.67,0.01,36.1,1.3,0.78,-0.22,6.0,-0.22,6.0,1,warmer,5.0
46180,22.2,22.44,0.01,33.1,1.4,0.47,-0.63,13.3,-0.63,13.3,1,no change,3.0
46182,17.9,18.33,0.05,66.9,1.68,1.36,0.12,5.3,0.06,5.1,1,no change,5.0
46183,17.9,18.21,0.07,63.7,1.68,1.3,0.03,5.0,-0.05,5.1,1,warmer,5.0
46190,19.2,19.86,0.03,62.0,1.75,1.13,0.16,5.5,0.07,5.1,1,warmer,4.0
46192,19.0,20.35,0.04,63.0,2.13,0.79,0.01,5.0,-0.26,6.4,1,no change,6.0
46201,21.3,22.69,0.02,38.3,1.28,0.56,-0.67,14.4,-0.67,14.4,1,cooler,5.0
46202,20.7,22.18,0.02,37.8,1.25,0.89,-0.26,6.4,-0.26,6.4,1,no change,5.0
46217,22.1,23.47,0.02,26.4,1.5,0.59,-0.28,6.6,-0.25,6.3,1,cooler,5.0
46218,17.5,17.63,0.02,71.0,1.5,1.62,0.19,5.8,0.2,5.9,1,warmer,4.0
46233,21.1,21.69,0.01,57.2,1.78,0.9,0.26,6.4,0.15,5.5,1,no change,6.0
46234,22.5,23.63,0.02,53.6,1.53,0.94,0.42,8.8,0.41,8.5,1,no change,5.0
46237,17.5,17.64,0.04,67.8,1.35,1.62,0.05,5.0,0.09,5.2,1,warmer,4.0
46241,17.8,20.48,0.04,69.1,1.1,1.25,-0.32,7.1,-0.32,7.1,1,no change,5.0
46249,18.8,18.92,0.01,38.3,1.4,1.22,-0.18,5.7,-0.18,5.7,1,no change,5.0
46293,18.6,18.29,0.08,48.6,1.58,1.18,-0.18,5.7,-0.23,6.1,1,warmer,5.0
46312,17.8,18.15,0.01,48.6,2.05,1.27,0.26,6.4,0.08,5.1,1,no change,5.0
46313,18.0,18.63,0.02,47.0,1.35,1.22,-0.31,7.0,-0.31,7.0,1,no change,5.0
46328,18.9,21.3,0.02,54.9,1.35,0.97,-0.28,6.7,-0.28,6.7,1,no change,6.0
94295,25.2,25.8,0.11,49.0,1.2,0.5,0.03,5.0,0.07,5.1,1,cooler,5.0
94296,25.2,25.8,0.11,49.0,1.2,0.42,-0.14,5.4,-0.08,5.1,1,no change,5.0
94297,25.2,25.8,0.11,49.0,1.2,0.5,0.03,5.0,0.07,5.1,1,no change,5.0
94298,25.2,25.8,0.11,49.0,1.2,1.08,0.84,20.0,0.82,19.3,1,warmer,5.0
94299,25.2,25.8,0.11,49.0,1.2,0.44,-0.09,5.2,-0.04,5.0,1,no change,5.0
94300,25.2,25.8,0.11,49.0,1.2,0.5,0.03,5.0,0.07,5.1,1,no change,5.0
94301,25.2,25.8,0.11,49.0,1.2,0.5,0.03,5.0,0.07,5.1,1,warmer,5.0
94302,25.2,25.8,0.11,49.0,1.2,0.58,0.19,5.7,0.21,5.9,1,no change,5.0
94303,25.2,25.8,0.11,49.0,1.2,0.49,0.01,5.0,0.05,5.1,1,no change,5.0
94304,25.2,25.8,0.11,49.0,1.2,0.39,-0.21,5.9,-0.14,5.4,1,no change,5.0
94305,25.2,25.8,0.11,49.0,1.2,0.56,0.15,5.5,0.17,5.6,1,no change,5.0
94306,25.2,25.8,0.11,49.0,1.2,0.64,0.29,6.7,0.3,6.9,1,no change,5.0
94307,25.2,25.8,0.11,49.0,1.2,0.54,0.11,5.3,0.14,5.4,1,no change,6.0
94308,25.2,25.8,0.11,49.0,1.2,0.44,-0.09,5.2,-0.04,5.0,1,no change,5.0
94310,25.2,25.8,0.11,49.0,1.2,0.64,0.29,6.7,0.3,6.9,1,no change,5.0
94311,26.1,27.1,0.19,44.0,1.2,0.5,0.19,5.8,0.08,5.1,1,no change,5.0
94312,26.1,27.1,0.19,44.0,1.2,0.42,0.03,5.0,-0.07,5.1,1,no change,5.0
94313,26.1,27.1,0.19,44.0,1.2,0.5,0.19,5.8,0.08,5.1,1,no change,5.0
94314,26.1,27.1,0.19,44.0,1.2,0.44,0.07,5.1,-0.03,5.0,1,no change,5.0
94315,26.1,27.1,0.19,44.0,1.2,0.5,0.19,5.8,0.08,5.1,1,no change,5.0
94316,26.1,27.1,0.19,44.0,1.2,0.5,0.19,5.8,0.08,5.1,1,warmer,5.0
94317,26.1,27.1,0.19,44.0,1.2,0.58,0.35,7.5,0.22,6.0,1,no change,5.0
94318,26.1,27.1,0.19,44.0,1.2,0.49,0.17,5.6,0.06,5.1,1,no change,5.0
94319,26.1,27.1,0.19,44.0,1.2,0.39,-0.04,5.0,-0.13,5.3,1,no change,5.0
94320,26.1,27.1,0.19,44.0,1.2,0.56,0.31,7.0,0.18,5.7,1,no change,5.0
94321,26.1,27.1,0.19,44.0,1.2,0.64,0.45,9.2,0.31,7.0,1,no change,5.0
94322,26.1,27.1,0.19,44.0,1.2,0.54,0.27,6.5,0.15,5.5,1,no change,6.0
94323,26.1,27.1,0.19,44.0,1.2,0.44,0.07,5.1,-0.03,5.0,0,cooler,5.0
94325,26.1,27.1,0.19,44.0,1.2,0.64,0.45,9.2,0.31,7.0,1,cooler,5.0
94326,25.7,26.1,0.15,52.0,1.2,0.5,0.11,5.2,0.07,5.1,1,no change,5.0
94327,25.7,26.1,0.15,52.0,1.2,0.51,0.13,5.3,0.08,5.1,1,warmer,5.0
94328,25.7,26.1,0.15,52.0,1.2,0.5,0.11,5.2,0.07,5.1,1,cooler,5.0
94330,25.7,26.1,0.15,52.0,1.2,0.44,-0.02,5.0,-0.05,5.0,1,no change,5.0
94331,25.7,26.1,0.15,52.0,1.2,0.47,0.04,5.0,0.01,5.0,1,warmer,5.0
94332,25.7,26.1,0.15,52.0,1.2,0.5,0.11,5.2,0.07,5.1,1,cooler,4.0
94333,25.7,26.1,0.15,52.0,1.2,0.58,0.27,6.5,0.21,5.9,1,no change,5.0
94334,25.7,26.1,0.15,52.0,1.2,0.43,-0.04,5.0,-0.06,5.1,1,no change,5.0
94335,25.7,26.1,0.15,52.0,1.2,0.39,-0.14,5.4,-0.14,5.4,1,no change,5.0
94336,25.7,26.1,0.15,52.0,1.2,0.47,0.04,5.0,0.01,5.0,1,cooler,4.0
94337,25.7,26.1,0.15,52.0,1.2,0.47,0.04,5.0,0.01,5.0,1,cooler,4.0
94338,25.7,26.1,0.15,52.0,1.2,0.54,0.19,5.7,0.14,5.4,1,no change,6.0
94339,25.7,26.1,0.15,52.0,1.2,0.52,0.15,5.4,0.1,5.2,1,no change,5.0
94340,25.7,26.1,0.15,52.0,1.2,0.45,0.0,5.0,-0.03,5.0,1,no change,5.0
94341,25.5,26.0,0.1,46.0,1.2,0.5,0.11,5.3,0.16,5.6,1,no change,5.0
94342,25.5,26.0,0.1,46.0,1.2,0.51,0.13,5.4,0.18,5.7,1,warmer,5.0
94343,25.5,26.0,0.1,46.0,1.2,0.5,0.11,5.3,0.16,5.6,1,no change,5.0
94344,25.5,26.0,0.1,46.0,1.2,1.08,0.89,21.7,0.89,21.6,1,cooler,5.0
94345,25.5,26.0,0.1,46.0,1.2,0.44,-0.0,5.0,0.06,5.1,1,no change,5.0
94346,25.5,26.0,0.1,46.0,1.2,0.47,0.06,5.1,0.11,5.3,1,warmer,5.0
94347,25.5,26.0,0.1,46.0,1.2,0.5,0.11,5.3,0.16,5.6,1,cooler,4.0
94348,25.5,26.0,0.1,46.0,1.2,0.58,0.26,6.4,0.3,6.8,1,no change,5.0
94349,25.5,26.0,0.1,46.0,1.2,0.43,-0.02,5.0,0.04,5.0,1,no change,5.0
94350,25.5,26.0,0.1,46.0,1.2,0.39,-0.11,5.3,-0.04,5.0,1,no change,5.0
94351,25.5,26.0,0.1,46.0,1.2,0.47,0.06,5.1,0.11,5.3,1,cooler,4.0
94352,25.5,26.0,0.1,46.0,1.2,0.47,0.06,5.1,0.11,5.3,1,cooler,4.0
94353,25.5,26.0,0.1,46.0,1.2,0.54,0.19,5.8,0.23,6.1,1,no change,6.0
94354,25.5,26.0,0.1,46.0,1.2,0.52,0.15,5.5,0.2,5.8,0,cooler,5.0
94355,25.5,26.0,0.1,46.0,1.2,0.45,0.02,5.0,0.08,5.1,1,cooler,5.0
94356,25.0,25.5,0.13,49.0,1.2,0.5,-0.09,5.2,-0.08,5.1,1,no change,5.0
94357,25.0,25.5,0.13,49.0,1.2,0.42,-0.27,6.5,-0.23,6.1,1,no change,5.0
94358,25.0,25.5,0.13,49.0,1.2,0.5,-0.09,5.2,-0.08,5.1,1,no change,5.0
94360,25.0,25.5,0.13,49.0,1.2,0.44,-0.23,6.1,-0.19,5.8,1,no change,5.0
94361,25.0,25.5,0.13,49.0,1.2,0.47,-0.16,5.5,-0.14,5.4,1,no change,5.0
94362,25.0,25.5,0.13,49.0,1.2,0.5,-0.09,5.2,-0.08,5.1,1,no change,5.0
94363,25.0,25.5,0.13,49.0,1.2,0.55,0.01,5.0,0.01,5.0,1,no change,5.0
94364,25.0,25.5,0.13,49.0,1.2,0.52,-0.05,5.1,-0.04,5.0,1,no change,5.0
94365,25.0,25.5,0.13,49.0,1.2,0.39,-0.35,7.5,-0.3,6.8,1,no change,5.0
94366,25.0,25.5,0.13,49.0,1.2,0.55,0.01,5.0,0.01,5.0,1,cooler,4.0
94367,25.0,25.5,0.13,49.0,1.2,0.55,0.01,5.0,0.01,5.0,1,cooler,4.0
94368,25.0,25.5,0.13,49.0,1.2,0.54,-0.01,5.0,-0.0,5.0,1,no change,6.0
94369,25.0,25.5,0.13,49.0,1.2,0.88,0.54,11.2,0.5,10.3,1,no change,5.0
94370,25.0,25.5,0.13,49.0,1.2,0.57,0.05,5.1,0.05,5.1,1,no change,5.0
94371,25.8,26.5,0.14,45.0,1.2,0.5,0.15,5.4,0.11,5.3,1,no change,5.0
94372,25.8,26.5,0.14,45.0,1.2,0.42,-0.02,5.0,-0.03,5.0,1,no change,5.0
94373,25.8,26.5,0.14,45.0,1.2,0.5,0.15,5.4,0.11,5.3,1,no change,5.0
94374,25.8,26.5,0.14,45.0,1.2,0.39,-0.08,5.1,-0.09,5.2,1,cooler,5.0
94375,25.8,26.5,0.14,45.0,1.2,0.44,0.03,5.0,0.01,5.0,1,no change,5.0
